date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
9/30/20,8541,12143,322184,415374,905,185754,384306,65,63105,526576,516095,507737,489845,360043,29935,397898,118003,443621,261197,3647,267109,3876,363863,31205,41,398042,121436,220,1614042778,4266,448.0618847,2634773528,0.873256188,0.761739001,3198527554,2790066898,3662759678,0.2317511,0.023431896,0.175599,0.017754468,889.924211,89.97847905,0,0,0,0,0,0,0.508515355,32.46265241,3.944419447,28.31708353,3.440706371,9.39E-06,0.101108025,163.3616274,-17.44868299,0.008575031,29638366693,25013315915,1078841444,26058995193,27628609427,9693821603,29589605363,29638366693,29638366693,4331216882,24085052997,29638366693,82.37457653,25166497497,31625280060,31634681763,16086758512,31446506981,31634321579,10335685325,30065679317,31634754663,31634754617,31634753895,31634727582,31634565808,31632592428,28157534733,31043183920,31586171931,20542474828,31634567242,31632971966,31592070331,20771081048,28284341129,8945038002,31077462991,12700187202,11141165622,29673302953,21953004578,31634754665,27594910573,3840,0.044444444,7674,974496916.2,98529458.21,149102.7985,15075.48942,11112.751,1123.588302,66.36672097,0.053075006,0.063305581
10/1/20,8004,12147,322682,416054,904,186014,384919,66,63194,527267,516786,508429,490538,360616,29963,398523,118150,444318,261595,3644,256184,3318,356897,28063,38,395846,113637,191,1614042795,4327,403.5858563,2547611925,0.84605351,0.738144955,3091765268,2697430963,3654337737,0.39040234,0.038154755,0.176036,0.01720433,1268.417204,123.9648003,0,0,0,0,0,0,0.508209699,22.41442707,3.827264602,19.55561447,3.339122199,9.21E-06,0.097731882,148.0233367,-21.90693336,0.008590217,29638972332,25023312646,1293854968,26067357727,27633367357,9663744273,29558178225,29638972332,29638972332,4512287090,24092019950,29638972332,82.39991409,25157777077,31625683864,31635102919,16077303200,31446629889,31634742061,10345371955,30064216353,31635175852,31635175806,31635175084,31635148773,31634986591,31633009544,28152726369,31042659931,31586513585,20530786531,31634959800,31632636632,31581077255,20203328825,27961807662,8604295157,30997291693,12408169958,11132170426,29671040221,21948918357,31635175854,27600317443,3249,0.037604167,6718,1411375618,137936395.1,337109.3379,32946.32998,20243.5618,1978.441389,66.42137819,0.053158885,0.063271861
10/2/20,8858,12160,323237,416798,915,186270,385608,65,63240,528014,517533,509176,491286,361252,29999,399244,118294,445069,262029,3666,253250,3151,356513,26953,36,396237,110779,183,1614042813,4300,441.3523256,2421491019,0.806195743,0.703618896,2938398120,2564529098,3644770075,0.24092426,0.022377582,0.174741,0.016230333,833.597947,77.42643436,0,0,0,0,0,0,0.507927416,21.29830403,3.650939247,18.58840028,3.186409586,8.79E-06,0.092882228,142.2312398,-19.54395784,0.008612518,29636615875,25033565451,1452376095,26070552758,27631247294,9627932763,29528166635,29636615875,29636615875,4567792676,24090803621,29636615875,82.40854099,25151516299,31626228904,31635668251,16068660299,31446776552,31635306715,10198106645,30062312419,31635741203,31635741157,31635740435,31635714126,31635551808,31633570064,28150394137,31042184696,31586979884,20533426867,31635521552,31633090239,31578014579,20007998692,27839262677,8376831314,30965348745,12226348989,11026453461,29670583960,21940697440,31635741205,27610546823,3460,0.040046296,7432,1485364335,137963948.5,352769.6771,32766.03349,32031.99911,2975.203437,66.47830707,0.053306334,0.062321559
10/3/20,8238,12157,323690,417417,916,186496,386164,66,63248,528646,518166,509809,491919,361755,29974,399812,118410,445710,262372,3668,253948,3176,357122,27077,36,396833,111204,185,1614042831,4214,422.2451353,2437401902,0.811840286,0.708547075,2958505185,2582084470,3644196076,0.24102482,0.022539715,0.174565,0.016324648,833.945887,77.98741547,0,0,0,0,0,0,0.507817644,14.64190382,3.688290625,12.77896441,3.219016818,8.86E-06,0.093516158,136.7759102,-2.954687005,0.008623281,29627194906,25031848500,2604722015,26063965304,27620616857,9669379827,29499246132,29627194906,29627194906,5765048489,24079086316,29627194906,82.38626433,25151285932,31626772096,31636226482,16065471063,31447037371,31635864417,10185752994,30060162430,31636299467,31636299420,31636298698,31636272394,31636109694,31634123806,28146163377,31041752010,31587454018,20537536381,31636079744,31633655338,31578869366,20036634283,27851012265,8333475040,30968247583,12233703781,10999648158,29670906143,21947804682,31636299469,27611105088,3460,0.040046296,6661,2160668439,202057411.5,413932.9981,38709.42372,16516.68621,1544.57704,66.54203478,0.052718027,0.053041299
10/4/20,6824,12167,324107,417959,916,186778,386659,67,63301,529195,518716,510362,492473,362216,29990,400326,118567,446266,262695,3672,256844,3320,358339,27966,36,397602,113647,194,1614042850,4363,337.1352281,2532782512,0.843460069,0.736145269,3074446878,2683279987,3645041409,0.24291416,0.023606308,0.175313,0.017036852,690.604957,67.11273268,0,0,0,0,0,0,0.50751093,18.41345564,3.858507879,16.07068164,3.367583628,9.11E-06,0.097179628,144.961953,-4.883274723,0.008634886,29622457678,25016780099,2192891697,26062895789,27616460533,9569879674,29459353381,29622457678,29622457678,5731169452,24067064084,29622457678,82.38172955,25144764603,31627203257,31636669658,16055992689,31447306979,31636307159,10180673045,30057668938,31636742673,31636742627,31636741905,31636715601,31636552674,31634563695,28141714676,31041163997,31587820359,20527337503,31636525406,31634174592,31581932908,20173276142,27938058692,8268432128,30991624538,12312456149,10975594456,29668606200,21938414371,31636742675,27611548301,2843,0.032905093,5609,1718131746,166967403.6,430113.2724,41798.24772,19985.13696,1942.148172,66.60666652,0.052756521,0.052387418
10/5/20,7623,12162,324514,418465,915,186930,387134,67,63301,529729,519250,510896,493009,362654,29967,400825,118654,446806,262957,3681,257176,3327,358854,27960,36,398096,113797,194,1614042870,4328,409.9306839,2534786899,0.845725217,0.738152505,3077677215,2686209540,3639098319,0.23371452,0.022735403,0.174433,0.016968584,802.341961,78.05063893,0,0,0,0,0,0,0.506990917,8.062998897,3.901021943,7.037419147,3.404828261,9.03E-06,0.097278521,151.3439921,8.66139374,0.008647716,29613168652,25021663935,2548479357,26057005028,27608001933,9440304293,29442057290,29613168652,29613168652,5623402014,24048892897,29613168652,82.36038811,25143358490,31628239174,31637714977,16040071172,31448048107,31637352066,10170565321,30056311034,31637788049,31637788003,31637787281,31637760979,31637597999,31635605640,28138774797,31041539738,31588767985,20532068918,31637570681,31635224462,31582952641,20176024220,27936859035,8259278994,30992650726,12306919655,10963482793,29669596935,21941048393,31637788052,27613593684,3433,0.039733796,6859,3923823934,381703787.2,624992.9659,60798.39106,29465.9048,2866.399625,66.72523802,0.052710876,0.046233707
10/6/20,7387,12180,324929,419049,918,187117,387653,65,63351,530335,519856,511502,493616,363126,30011,401366,118781,447418,263275,3681,254305,3156,358292,26916,35,398304,111061,185,1614042890,4353,369.4668045,2413161106,0.806084116,0.703642484,2930729228,2558275930,3635761044,0.24323826,0.022531679,0.176036,0.016306591,725.57972,67.21199905,0,0,0,0,0,0,0.506674296,22.54534251,3.795754927,19.68015555,3.313369374,8.74E-06,0.092632136,122.7442337,0.001326866,0.008664926,29606678651,25033812273,2358449348,26051014469,27603361428,9414443765,29417443895,29606678651,29606678651,5307960746,24039915066,29606678651,82.33995428,25138232474,31628799862,31638290912,16030345828,31448358541,31637927321,10101667378,30055122548,31638364019,31638363973,31638363251,31638336952,31638173620,31636177443,28137654952,31041511505,31589269352,20513954735,31638142790,31635687423,31580098943,19978094750,27821229230,8152189726,30962506449,12200875201,10954335314,29669008127,21928112346,31638364021,27617585542,2983,0.034525463,6229,1403321507,129992668.2,365860.8506,33890.47194,22778.95968,2110.063683,66.77613429,0.052854962,0.04677565
10/7/20,8186,12188,325355,419657,919,187363,388191,65,63362,530943,520464,512111,494227,363638,30003,401930,118913,448033,263607,3685,255240,3188,359078,27131,36,398930,111720,185,1614110250,4281,411.2901191,2439557366,0.820896376,0.71659884,2962853926,2586413763,3609291028,0.22485162,0.021056513,0.174433,0.016334998,833.52495,78.0564937,0,0,0,0,0,0,0.506496395,16.65536769,3.867076583,14.53924942,3.37575201,8.78E-06,0.093646259,126.8123768,0.473386785,0.008673183,29601017331,25057256651,1690334238,26050772138,27597273428,10032290661,29405541545,29601017331,29601017331,5911805845,23987946875,29601017331,82.33809114,25135372352,31629201135,31638712486,16024930863,31448622878,31638348200,10097062097,30052790465,31638785617,31638785570,31638784849,31638758552,31638594877,31636596037,28134009013,31041073326,31589618907,20509739181,31638564719,31636135389,31581095827,20003966042,27841456566,8259278994,30967741632,12192437950,10945518961,29668928709,21925368853,31638785619,27618975690,3707,0.042905093,6916,1899614959,177891835.3,450201.7544,42159.71028,16208.20738,1517.837993,66.85525068,0.052409949,0.046804993
10/8/20,8746,12199,325864,420321,914,187692,388789,65,63456,531635,521157,512804,494920,364192,30037,402559,119104,448733,264003,3679,257297,3274,360070,27736,36,399733,113342,192,1614110250,4322,437.4750116,2499698837,0.842051516,0.735127721,3036837577,2651219602,3606474804,0.22255798,0.021361642,0.174433,0.016742492,893.125163,85.72426799,0,0,0,0,0,0,0.505569651,22.96334635,3.978890069,20.04745807,3.473650164,8.80E-06,0.095982368,125.0874628,5.458980428,0.008684882,29590925835,25051705590,1698437298,26043312858,27587320288,10023562258,29387334355,29590925835,29590925835,5885959832,23939165803,29590925835,82.31256277,25125684350,31629939009,31639462734,15995989141,31449211140,31639097583,10095714456,30051035440,31639535908,31639535862,31639535141,31639508848,31639344860,31637342386,28129094939,31040904728,31590285014,20488200672,31639316543,31636927880,31583512646,20079444603,27896750724,8260246429,30982666996,12260046411,10941713301,29666283850,21914491689,31639535911,27621944113,4013,0.046446759,7461,1377827753,132247170.3,437321.7128,41975.17353,20088.93289,1928.183348,66.92719943,0.052428031,0.046785753
10/9/20,6645,12202,326160,420733,909,187829,389185,65,63496,532060,521582,513229,495346,364535,30025,402966,119191,449163,264219,3678,270884,3945,369307,31491,38,403715,123084,230,1614110250,4265,354.0110199,2656536668,0.894848887,0.781200296,3227082331,2817232843,3606287474,0.23995826,0.024474417,0.174433,0.017791202,770.026072,78.53840441,0,0,0,0,0,0,0.504901868,25.28187354,4.239668734,22.07099701,3.701217625,9.21E-06,0.101994474,144.5305655,9.404695685,0.008695137,29587421336,25060638565,1137554910,26045888134,27590090523,10090259933,29369880457,29587421336,29587421336,5847176234,23931535259,29587421336,82.32007725,25124190806,31630164454,31639702886,15974982045,31449244133,31639337364,10100578471,30050110200,31639776105,31639776059,31639775337,31639749047,31639584960,31637578023,28124754268,31040621309,31590457927,20481674132,31639592340,31638051601,31597100228,20747767137,28270899013,8478038251,31079441464,12637218171,10937647431,29665565546,21912474802,31639776107,27621426185,3209,0.037141204,5848,1251480673,127644113.3,333450.5891,34010.11754,22049.24919,2248.90158,66.94371159,0.052586761,0.047856521
10/10/20,9529,12220,326313,421017,910,187897,389421,65,63432,532385,521908,513556,495674,364738,29993,403239,119214,449493,264330,3697,272472,4088,371807,32092,39,405188,124507,233,1614110250,4284,522.0910364,2739689645,0.919039574,0.802329335,3326526582,2904085893,3619568381,0.2370734,0.024923029,0.175577,0.018458041,1017.756127,106.9945643,0,0,0,0,0,0,0.504269135,4.568323715,4.343140724,3.988185313,3.791598654,9.30E-06,0.1051279,160.9793385,8.321425014,0.008701475,29587074924,25081703224,2475252244,26060538123,27599366194,10118144135,29362894432,29587074924,29587074924,5711184409,23946554727,29587074924,82.35886824,25134099307,31633038416,31642588489,15956417678,31451993385,31642222273,10082033440,30051033600,31642661776,31642661730,31642661008,31642634719,31642470518,31640460289,28127588415,31043100019,31593299610,20494639226,31642489583,31641157197,31601368934,20880335111,28334875617,8554192622,31095447242,12653423383,10919740662,29670618367,21912191091,31642661778,27624311857,4293,0.0496875,8450,6926536681,728172255.2,903722.9347,95006.49427,20658.2532,2171.758776,67.15073784,0.052590343,0.047623615
10/11/20,7814,12225,326792,421682,909,188158,390034,65,63485,533070,522594,514242,496362,365283,30012,403874,119337,450190,264720,3698,273549,4144,372635,32395,39,406082,125218,240,1614110251,4283,404.9024049,2773648881,0.929536446,0.811500423,3366664730,2939153019,3621874909,0.23484942,0.024986908,0.175577,0.018680593,826.904802,87.97890266,0,0,0,0,0,0,0.503878664,31.6163588,4.445649672,27.60159502,3.881124408,9.35E-06,0.106395443,162.8190047,9.57073346,0.008717635,29584726538,25081695127,2373513070,26069245124,27600642964,10028394656,29353690941,29584726538,29584726538,4680701248,23939047369,29584726538,82.38565774,25128349244,31633298582,31642867734,15944202853,31451962637,31642500826,10066631364,30048796122,31642941064,31642941017,31642940296,31642914011,31642749541,31640734416,28123512261,31042291306,31593501704,20484981034,31642771052,31641458141,31602221976,20922710797,28357679659,8554743179,31100205757,12716532472,10912614936,29669170372,21907138548,31642941066,27624801767,3521,0.040752315,6855,1000840776,106484897.6,218745.9292,23273.57002,16503.83283,1755.932603,67.17574461,0.052584816,0.047651803
10/12/20,10376,12241,327272,422290,908,188455,390594,66,63546,533690,523215,514863,496985,365796,30042,404450,119499,450816,265138,3698,275383,4275,373730,32981,39,406953,126728,242,1614110251,4307,547.4506617,2859632517,0.956280908,0.834993876,3469491822,3029449191,3628109472,0.22953774,0.025167356,0.174477,0.019130296,997.800561,109.4024977,0,0,0,0,0,0,0.503301892,18.23455923,4.594880158,15.92183338,4.012102258,9.49E-06,0.109643652,166.1205645,12.41699651,0.00873435,29588794645,25095313215,1103729011,26081149785,27607104449,9820476228,29338455768,29588794645,29588794645,4561625291,23954530304,29588794645,82.42222963,25122692987,31633691856,31643270796,15926154996,31452080127,31642903283,10109494440,30046154695,31643344156,31643344110,31643343388,31643317105,31643152370,31641133284,28118590118,31041525842,31593849536,20470068709,31643176613,31641911121,31603882216,21029388840,28404169099,8550606259,31111925209,12722864914,10917242270,29666513769,21897911867,31643344158,27629955122,4347,0.0503125,9156,1735350099,190270122.7,266821.1767,29255.24831,18905.61951,2072.88117,67.23708302,0.052509897,0.047906777
10/13/20,10601,12232,327711,422875,906,188680,391104,66,63571,534283,523808,515456,497578,366286,30046,405001,119611,451413,265475,3701,275597,4266,374200,32925,39,407475,126707,240,1614110251,4325,578.4968786,2849938985,0.950933774,0.83044194,3458898325,3020624899,3637370362,0.26865435,0.02936528,0.174433,0.01906641,1436.76347,157.0455175,0,0,0,0,0,0,0.502978309,4.45978895,4.568350594,3.894693708,3.989499619,9.56E-06,0.10930506,162.5862884,15.00428699,0.008749099,29591032595,25104013880,2759097079,26073257558,27610130304,9821141752,29332421730,29591032595,29591032595,4760554564,23977113377,29591032595,82.39441339,25116224266,31634783133,31644374931,15916471115,31452852360,31644006351,10104141806,30044459731,31644448313,31644448267,31644447545,31644421265,31644256306,31642234976,28115511615,31041704017,31594866272,20469310487,31644280283,31643011009,31604788285,21017560784,28395610347,8544971319,31110891762,12703554123,10916818990,29666263483,21898934378,31644448315,27634813023,5348,0.061898148,10159,7095503548,775574441.8,767389.4445,83879.54936,6663.961028,728.4046608,67.46344827,0.052232842,0.047598681
10/14/20,8048,12231,328035,423386,906,188845,391577,66,63618,534809,524336,515984,498106,366700,30051,405492,119688,451943,265706,3703,275052,4187,374265,32596,38,407774,125986,238,1614110251,4207,423.3370573,2801648132,0.935084968,0.816632767,3400471711,2969715819,3636537671,0.23043102,0.02476144,0.174433,0.018744057,844.06882,90.70115332,0,0,0,0,0,0,0.503001643,31.46549522,4.511099368,27.47959308,3.939654346,9.41E-06,0.107457059,171.4750489,11.28652918,0.008757921,29585192180,25102748087,2585612534,26072257591,27607684121,9737035467,29322638574,29585192180,29585192180,4677928038,23979524854,29585192180,82.38998499,25112423176,31635247348,31644862042,15917454535,31453136048,31644492955,10100346701,30043952236,31644935477,31644935430,31644934709,31644908431,31644743287,31642717336,28112269381,31041546502,31595268572,20468006544,31644765492,31643461151,31604475041,20941406022,28361574481,8452699758,31103372804,12679520257,10912508605,29665975735,21900109192,31644935479,27636302686,3663,0.042395833,7225,1005702763,108069861.5,184463.3282,19821.88681,11273.47664,1211.414649,67.48707963,0.052260612,0.047711224
10/15/20,7170,12226,328311,423809,904,189040,391976,66,63635,535242,524769,516417,498540,367062,30044,405901,119752,452384,265935,3704,274928,4156,374532,32448,38,408122,125736,239,1614110251,4299,366.9560363,2779524816,0.927060328,0.809686256,3372119070,2945178841,3637432179,0.236296,0.025179683,0.175489,0.018700094,726.373918,77.40234664,0,0,0,0,0,0,0.502893256,28.18459165,4.491070275,24.61617198,3.922460884,9.26E-06,0.10655992,176.672174,14.3230313,0.008761242,29580765241,25116253868,868973484.8,26084148844,27616009582,9740759268,29319166699,29580765241,29580765241,4044370820,23987339127,29580765241,82.42665096,25113052279,31635577019,31645211809,15914200561,31453361020,31644842526,10098480371,30042732072,31645285279,31645285233,31645284512,31645258238,31645092972,31643063873,28109928111,31041020387,31595561417,20471531704,31645114609,31643798877,31604439330,20914949930,28346093756,8452699758,31099913404,12686855293,10911208267,29665966832,21906057420,31645285281,27638711060,3074,0.035578704,6220,1122786723,119644063.4,258352.482,27530.01983,19505.89826,2078.546959,67.50030542,0.052111227,0.047205469
10/16/20,6689,12241,328717,424360,907,189255,392457,67,63638,535809,525337,516985,499108,367529,30040,406419,119828,452958,266239,3707,274044,4066,374464,31983,38,408297,124759,231,1614110251,4319,341.3285483,2723904159,0.903474692,0.789206522,3297909811,2880802256,3650251456,0.23418524,0.024405408,0.175269,0.018265504,676.32697,70.48281733,0,0,0,0,0,0,0.502706326,14.86266328,4.399804098,12.98288806,3.843332988,9.19E-06,0.104214116,165.0911926,14.02436204,0.008774045,29593455148,25170827515,2047577319,26137573902,27628343865,9814199411,29325656513,29593455148,29593455148,5081225652,24040105498,29593455148,82.5948651,25113830672,31635796803,31645445698,15908402702,31453346820,31645075596,10092714972,30040616921,31645519208,31645519162,31645518441,31645492171,31645326644,31643296155,28107785294,31040201499,31595716581,20465178731,31645345033,31643980351,31603467385,20820440658,28300222097,8417699758,31089101763,12594160493,10885306060,29666094455,21902370092,31645519211,27643109833,2888,0.033425926,5886,2129195732,221892251,510459.9473,53197.13218,18737.53371,1952.715512,67.57914332,0.05209814,0.047253924
10/17/20,6392,12242,329240,425003,908,189539,393055,66,63698,536463,525991,517639,499762,368089,30067,407021,119989,453613,266637,3694,275438,4128,375433,32359,38,409106,125768,236,1614110251,4231,326.5776412,2770435556,0.919383301,0.803104427,3355211112,2930861260,3649414895,0.2294987,0.024332279,0.174477,0.01849868,660.956248,70.07696124,0,0,0,0,0,0,0.502717947,28.04471905,4.489537664,24.49776716,3.921724021,9.33E-06,0.106023601,178.739408,12.73039652,0.008790483,29583816851,25167503493,2000154309,26130366646,27618491120,9735246282,29307789676,29583816851,29583816851,5014135404,24030023641,29583816851,82.57112484,25106426254,31636156146,31645815634,15908956416,31453380431,31645445214,10059216067,30037820458,31645889158,31645889111,31645888390,31645862121,31645696298,31643662916,28103396762,31039456002,31596000108,20446947235,31645716656,31644386095,31604699393,20873639766,28329033967,8417699758,31096424602,12637515546,10882303724,29663607591,21899676568,31645889160,27643479788,2880,0.033333333,5452,1128408137,119637893.6,338536.3177,35892.83933,12535.13569,1329.020219,67.61598774,0.051950944,0.047097622
10/18/20,7434,12242,329701,425617,905,189796,393616,66,63757,537089,526617,518266,500391,368589,30083,407597,120162,454245,267002,3693,276444,4181,376201,32639,38,409886,126495,238,1614110251,4285,373.9484247,2807495175,0.932263648,0.81435995,3401034685,2970904682,3648146844,0.22991859,0.024708838,0.174565,0.018760111,778.274437,83.63941686,0,0,0,0,0,0,0.502297881,25.36499735,4.562949765,22.15707759,3.98587197,9.35E-06,0.107467768,175.5026671,18.83823516,0.008804345,29572557416,25152174684,745566752.4,26124066959,27606012745,9697851803,29291143300,29572557416,29572557416,4914199940,24016346115,29572557416,82.54826648,25099422193,31637275468,31646947115,15896231438,31454231342,31646576170,10061219783,30036280633,31647020673,31647020627,31647019905,31646993639,31646827479,31644789588,28098759187,31039853674,31597053770,20439819361,31646849751,31645537995,31606354569,20917121109,28349174137,8415419758,31102015101,12655755705,10882662931,29662167266,21897067321,31647020675,27644611303,3385,0.039178241,6232,1247665049,134083778.4,305800.2233,32863.66754,15099.31067,1622.689221,67.65461234,0.05194731,0.046407769
10/19/20,7016,12236,330049,426144,906,189973,394098,65,63804,537638,527166,518816,500941,369020,30113,408107,120253,454798,267281,3695,277368,4250,376964,32938,38,410575,127252,240,1614110251,4264,366.6139775,2844806918,0.944865484,0.8255482,3447068333,3011773747,3648210664,0.23979876,0.026118933,0.176036,0.01917388,763.998841,83.2149209,0,0,0,0,0,0,0.502352129,22.016462,4.644525345,19.23623086,4.058016305,9.27E-06,0.108920219,175.9648551,19.12568955,0.008816145,29553869079,25150778476,857452400.2,26118262985,27584985824,9654828636,29265263095,29553869079,29553869079,4847769618,24023545787,29553869079,82.52830066,25090009595,31637877162,31647570649,15898261457,31454606047,31647199054,10023513904,30035304001,31647644232,31647644186,31647643465,31647617200,31647450880,31645408339,28097564936,31039702883,31597617466,20436627568,31647474806,31646187528,31607515068,20975497114,28372767946,8415419758,31108019459,12665545594,10874343074,29661573356,21895985320,31647644234,27651190764,3186,0.036875,6136,1437453676,156567768.9,297190.4555,32370.04943,15146.34229,1649.742916,67.69672043,0.051822481,0.046419298
10/20/20,7346,12236,330391,426552,907,190118,394486,65,63830,538077,527606,519256,501382,369395,30104,408497,120332,455242,267515,3690,274437,3960,374373,31620,38,409969,124399,230,1614110252,4205,398.0858502,2668950688,0.887143513,0.775173038,3234412160,2826182082,3645872524,0.24680608,0.025223392,0.176036,0.017990744,772.996634,78.99966262,0,0,0,0,0,0,0.502629611,20.18915498,4.366880321,17.6409886,3.815716212,8.57E-06,0.102199232,160.6823227,14.29287502,0.008825619,29547586336,25150252677,701005035.6,26115173528,27579179309,9641218498,29256161822,29547586336,29547586336,4753591109,23989328079,29547586336,82.51733409,25089519617,31638333629,31648032558,15907275320,31454823685,31647660740,10023984287,30034088972,31648106201,31648106155,31648105434,31648079171,31647912658,31645869618,28094823028,31039525616,31598003903,20435187946,31647927124,31646363405,31604899868,20704061385,28245877454,8415419758,31080060234,12579695815,10873990142,29661189413,21900164593,31648106204,27653652737,3132,0.03625,6622,1567579537,160205425.3,445823.0653,45562.77504,19472.25494,1990.049508,67.77257298,0.051495461,0.04787706
10/21/20,8778,12241,330812,427118,908,190260,394998,65,63812,538655,528186,519836,501962,369854,30107,409042,120380,455825,267844,3693,276687,4109,377246,32384,38,411128,126154,236,1614110252,4317,454.5221218,2767319364,0.919261255,0.803403917,3352961959,2930377799,3647452713,0.22784835,0.024138942,0.174565,0.018493943,925.064299,98.00410399,0,0,0,0,0,0,0.502453039,20.15453802,4.53764009,17.6143993,3.965747283,8.25E-06,0.105943018,174.3745218,31.75383369,0.008846349,29546573394,25157327189,768282487.5,26120828037,27578722892,9637337911,29249737841,29546573394,29546573394,3043385271,24004187775,29546573394,82.53357472,25087327318,31638944406,31648656103,15902000468,31454998635,31648283419,10021600994,30032408262,31648729773,31648729727,31648729006,31648702745,31648536044,31646488330,28095256755,31039102308,31598558183,20432420693,31648556410,31647216231,31607299259,20841707075,28319473105,8415419758,31096032070,12625039787,10860944694,29662822229,21899559569,31648729775,27659942530,4060,0.046990741,8085,1570302913,166362630.3,427272.4256,45266.53042,10902.0768,1154.998923,67.86580296,0.051537428,0.043371465
10/22/20,8794,12251,331217,427636,907,190469,395506,65,63853,539202,528733,520383,502509,370337,30132,409562,120490,456374,268136,3702,279099,4331,378589,33291,38,412129,128299,243,1614110252,4271,454.8571763,2893301057,0.961597654,0.840649793,3506072692,3065085770,3646091147,0.23034883,0.025517772,0.174565,0.019338105,885.000215,98.03928183,0,0,0,0,0,0,0.501831012,21.9115388,4.751596013,19.15554858,4.153949619,8.52E-06,0.110778823,205.8016382,35.97350347,0.008859662,29540414253,25156076595,926933142.2,26117817366,27572516899,9237502042,29240142740,29540414253,29540414253,3167433698,23988214239,29540414253,82.52256332,25082924076,31639502064,31649230808,15882602513,31455335653,31648857901,10021960482,30030872986,31649304523,31649304476,31649303755,31649277495,31649110761,31647061207,28093148746,31038780482,31599034630,20429018072,31649135586,31647868621,31609733597,21034975129,28398749596,8415419758,31114495050,12679822770,10858433184,29662052343,21893485061,31649304525,27668517302,3842,0.044467593,7669,1444412682,160010336.3,396930.5361,43971.49745,17160.93181,1901.067821,67.94134141,0.051618974,0.043848919
10/23/20,8924,12268,330898,427426,912,190203,395273,65,63769,538994,528525,520175,502301,370099,30139,409358,120350,456169,267870,3706,277625,4216,377900,32775,38,411697,126950,237,1614110252,4326,455.8749422,2813970887,0.939107992,0.821314459,3424862638,2995277676,3646931626,0.23765398,0.025688364,0.175225,0.018940324,945.625186,102.2139984,0,0,0,0,0,0,0.502218111,17.81542273,4.663349819,15.58081115,4.078419803,8.34E-06,0.108091451,187.6993708,41.07090445,0.008849969,29452780093,25073765706,1599272756,26033241882,27486922283,9112352855,29151265493,29452780093,29452780093,3807680928,23908157810,29452780093,82.16302912,25125550214,31675036291,31684787634,15912711240,31490858955,31684414092,10015741548,30068274348,31684861377,31684861331,31684860609,31684834352,31684667649,31682617269,28135286598,31075027391,31634605624,20461566396,31684690384,31683383453,31644198360,20958702840,28393008723,8415419758,31139668338,12623848381,10854600314,29701738854,21921253963,31684861379,27710588125,3979,0.046053241,7172,1778507413,192241446.7,354181.7695,38284.02134,20039.12862,2166.058487,67.9076662,0.05130372,0.042262722
